Resume_ID,Rank,Matched_Job_ID,Job_Title,TFIDF_Score
15802627,7,2088,Network Administrator,0.32895714964572564
15802627,8,2146,Network Administrator,0.3282766253375285
15802627,9,23,Database Administrator,0.32696280648043596
15802627,10,399,Network Administrator,0.3249527434444878
51363762,1,2223,Database Administrator,0.34981924227560435
51363762,2,1413,Database Administrator,0.34449389199706404
51363762,3,2144,Database Administrator,0.3386680627524978
51363762,4,10,Database Administrator,0.33596373938413987
51363762,5,1626,DevOps Engineer,0.33182116955907015
51363762,6,991,Network Administrator,0.3298034563289774
51363762,7,75,DevOps Engineer,0.322533765847304
51363762,8,1822,Software Engineer,0.3210647109714158
51363762,9,1991,Software Engineer,0.31970726902118907
51363762,10,1581,Software Engineer,0.31427968736514117
18067556,1,715,Database Administrator,0.33628397732817644
18067556,2,547,Machine Learning,0.32571755987027384
18067556,3,1724,Machine Learning,0.32225127368265083
18067556,4,885,Machine Learning,0.3048692199559262
18067556,5,2002,Database Administrator,0.304178507505452
18067556,6,1991,Software Engineer,0.3022481391663777
18067556,7,1604,Java Developer,0.2846031309939579
18067556,8,1655,Network Administrator,0.2812934627636217
18067556,9,496,Machine Learning,0.2743111422593779
18067556,10,74,DevOps Engineer,0.271320869950794
27485716,1,1729,Database Administrator,0.3689056042144371
27485716,2,1919,Database Administrator,0.3571535185844117
27485716,3,13,Software Engineer,0.35441880537919607
27485716,4,1473,DevOps Engineer,0.34928308335569075
27485716,5,715,Database Administrator,0.3406743557579068
27485716,6,1583,Java Developer,0.32745904820170957
27485716,7,947,Java Developer,0.3272225112321839
27485716,8,2228,Network Administrator,0.32377496290990365
27485716,9,515,Java Developer,0.3220999337319207
27485716,10,2057,Network Administrator,0.3217417639322406
26480367,1,580,Network Administrator,0.4928595182681214
26480367,2,2137,Network Administrator,0.47896674821629526
26480367,3,399,Network Administrator,0.46648113970545585
26480367,4,1818,Network Administrator,0.4342458519559728
26480367,5,669,Network Administrator,0.42970348297119754
26480367,6,2223,Database Administrator,0.42949821095565
26480367,7,2144,Database Administrator,0.42595307028606605
26480367,8,2071,Network Administrator,0.4128891133493188
26480367,9,1362,Network Administrator,0.40387474360156744
26480367,10,626,Database Administrator,0.402729026508825
81761658,1,1362,Network Administrator,0.38848116863158383
81761658,2,1655,Network Administrator,0.36857708782254395
81761658,3,2210,Database Administrator,0.3668126358022507
81761658,4,724,DevOps Engineer,0.3497826729688158
81761658,5,2144,Database Administrator,0.34827766203180505
81761658,6,2223,Database Administrator,0.3480310599216122
81761658,7,23,Database Administrator,0.3478674849472783
81761658,8,2057,Network Administrator,0.34050687197122054
81761658,9,1991,Software Engineer,0.33903288040579743
81761658,10,1401,Java Developer,0.3363407437906652
79541391,1,668,Database Administrator,0.28218293800457017
79541391,2,1568,Database Administrator,0.2759129822296164
79541391,3,2104,Database Administrator,0.27048121438747685
79541391,4,2071,Network Administrator,0.2617168515610933
79541391,5,649,Database Administrator,0.25169906016634264
79541391,6,1616,Database Administrator,0.24913816855828586
79541391,7,1278,Network Administrator,0.24152236868460905
79541391,8,1709,DevOps Engineer,0.2355931161660418
79541391,9,2089,Database Administrator,0.2329792542470147
79541391,10,2119,Database Administrator,0.23113436812128207
23666211,1,1404,Django Developer,0.3963913753204908
23666211,2,2031,Django Developer,0.3558287257883134
23666211,3,1315,Database Administrator,0.3551327068630388
23666211,4,1127,PHP Developer,0.3469395033475369
23666211,5,1454,Database Administrator,0.33655186131993853
23666211,6,2210,Database Administrator,0.32457454812411274
23666211,7,2060,Java Developer,0.3222987338166513
23666211,8,219,Flutter Developer,0.31543753315125117
23666211,9,642,JavaScript Developer,0.3127505677681116
23666211,10,1540,Wordpress Developer,0.30392049887189293
